id,winners,losers
NA1_5376685243,"Vi,Caitlyn,Shaco,Nami,Zyra","Mel,Maokai,Azir,Kalista,Ashe"
NA1_5372503041,"Akali,Nunu,Galio,Senna,Karma","Chogath,Hecarim,Malzahar,MissFortune,Blitzcrank"
NA1_5380236072,"Gwen,Poppy,Qiyana,Varus,Janna","Malphite,Rengar,Annie,Lucian,Milio"
NA1_5362425972,"Singed,Sylas,Xerath,Aphelios,Nami","Gwen,Udyr,Akshan,Twitch,Nautilus"
NA1_5368880742,"Vayne,Diana,Xerath,Caitlyn,Bard","Irelia,Pantheon,Syndra,Swain,Pyke"
NA1_5373311500,"Sion,Udyr,Mel,Jinx,Thresh","Aatrox,LeeSin,Leblanc,Lucian,Yuumi"
NA1_5378801521,"Chogath,Brand,Rumble,Zed,Nautilus,Velkoz,Irelia,Udyr","Ziggs,Jax,Kaisa,MasterYi,Singed,Maokai,Kindred,Nidalee"
NA1_5356559605,"Vladimir,Ambessa,Ahri,Jinx,Thresh","Urgot,Hecarim,Orianna,Lucian,Nami"
NA1_5350692572,"Gragas,Sylas,Yone,Yunara,Lulu","Tryndamere,Volibear,Syndra,Swain,Bard"
NA1_5348560555,"Trundle,Belveth,Akali,Caitlyn,Karma","Irelia,XinZhao,Ahri,Draven,Nautilus"
NA1_5373997221,"Zac,Ekko,Aurora,Ashe,Braum","Yone,Khazix,Mel,Smolder,Morgana"
NA1_5370257032,"Malphite,Ivern,Naafiri,Jinx,Milio","Jayce,DrMundo,Zoe,Smolder,Sona"
NA1_5370948075,"Pantheon,Sylas,Akshan,Yasuo,Zyra","Sion,Evelynn,Veigar,Tristana,Senna"
NA1_5379473743,"Aatrox,Viego,Sylas,Kaisa,Karma","Singed,MonkeyKing,Zed,Yunara,Taric"
NA1_5362847629,"Chogath,Kindred,Vladimir,Ashe,TahmKench","Darius,Rumble,TwistedFate,Kaisa,Rakan"
NA1_5356036824,"Riven,Sylas,Zed,Yunara,Soraka","Irelia,Hecarim,Leblanc,Yasuo,Janna"
NA1_5379915065,"Jax,Diana,TwistedFate,Aphelios,Pyke","TahmKench,Nidalee,KSante,Jinx,Bard"
NA1_5364379497,"Jax,Rengar,Lux,Corki,Pyke","Volibear,MasterYi,Orianna,Seraphine,Sona"
NA1_5351097913,"Renekton,Rengar,Smolder,Viktor,Velkoz","Mordekaiser,Briar,Kaisa,Yunara,Soraka"
NA1_5378844588,"Irelia,Nidalee,Gwen,Jinx,Malphite","Rumble,Nocturne,Yone,MissFortune,Alistar"
NA1_5380383166,"Janna,Karthus,Galio,Ashe,Orianna","Nami,KSante,Milio,Xayah,Kassadin"
NA1_5373390965,"Qiyana,Diana,Malzahar,Kaisa,Bard","Irelia,Rengar,Akali,Tristana,Sion"
NA1_5379364030,"Jax,Hecarim,Katarina,Jhin,Xerath","Fiora,Shaco,Jayce,Tristana,Lulu"
NA1_5371377891,"Varus,Nunu,Xerath,Yasuo,Sejuani","Darius,Briar,Morgana,MissFortune,Taric"
NA1_5373482587,"Jayce,FiddleSticks,Garen,Kaisa,Nautilus","Gangplank,Karthus,Syndra,Xayah,Pyke"
NA1_5379483211,"Aatrox,Evelynn,Sylas,MissFortune,Karma","Aurora,Zed,Anivia,Corki,Poppy"
NA1_5379386624,"Aatrox,Sylas,Orianna,Smolder,Thresh","Fiora,Shaco,Xerath,Tristana,Alistar"
NA1_5375112919,"KSante,Khazix,Mel,Yunara,Nami","Zoe,Diana,Viktor,Jinx,Nautilus"
NA1_5365169436,"Sivir,Lux,Chogath,Nami,Draven","Malzahar,Akali,Morgana,Akshan,Caitlyn"
NA1_5356146315,"Singed,MasterYi,Hwei,Sivir,Milio","Morgana,Rammus,Tryndamere,Smolder,Soraka"
NA1_5378988223,"Chogath,Galio,Lillia,MonkeyKing,Anivia,Twitch,KSante,Thresh","Teemo,Singed,Blitzcrank,Twitch,Naafiri,XinZhao,Khazix,Nocturne"
NA1_5379238454,"Olaf,Garen,Yone,JarvanIV,Tristana,Yasuo,Quinn,Mordekaiser","Riven,Kaisa,Lulu,Kled,Pantheon,Zed,Leblanc,Caitlyn"
NA1_5378942313,"LeeSin,Diana,Vex,Aphelios,Lulu","Akshan,Rengar,Lux,Yasuo,Soraka"
NA1_5367967909,"Darius,FiddleSticks,Syndra,Jinx,Morgana","Fiora,Evelynn,Anivia,Sivir,Xerath"
NA1_5368915388,"Vayne,Diana,Velkoz,Ezreal,Pyke","Renekton,Rengar,Hwei,Ashe,Seraphine"
NA1_5328928953,"Chogath,Ivern,Akali,Yunara,Soraka","Kled,JarvanIV,Galio,Aphelios,Seraphine"
NA1_5370675221,"Shaco,Graves,Yasuo,Ashe,Taric","Olaf,Corki,Zed,Jinx,Thresh"
NA1_5354918448,"Camille,Udyr,Taliyah,Yunara,Lulu","Volibear,Talon,Diana,Lucian,Taric"
NA1_5379118884,"Kalista,Diana,KSante,Yone,Nami,Sion,Qiyana,Lillia","Yunara,Vladimir,JarvanIV,Shaco,Camille,Zed,Quinn,Seraphine"
NA1_5318136756,"Sylas,Diana,Talon,Jhin,Nautilus","Mordekaiser,Viego,Ryze,Jinx,Kennen"
NA1_5379230019,"Aatrox,RekSai,Galio,Jhin,Karma","Olaf,Zac,Yone,Tristana,Thresh"
NA1_5368222091,"Fizz,Sylas,Kaisa,Olaf,Aphelios,Ahri,Nocturne,AurelionSol","Jayce,Yuumi,Yuumi,FiddleSticks,Akali,TahmKench,Hecarim,Veigar"
NA1_5372476701,"Velkoz,Mel,Ezreal,Gragas,Caitlyn","Syndra,Maokai,Zac,Leblanc,Gnar"
NA1_5378561327,"Ornn,MasterYi,Yone,Brand,TahmKench,Gwen,Leblanc,Aatrox","Briar,FiddleSticks,KogMaw,Nocturne,Chogath,Nasus,Rammus,Rell"
NA1_5370041676,"Senna,Quinn,Yone,Zyra,Kayle","Malphite,Briar,Akali,MissFortune,Lux"
NA1_5360852571,"Yone,Zac,Yasuo,Vayne,Lulu","Sett,Nunu,Hwei,Varus,Neeko"
NA1_5379235387,"Darius,Amumu,Warwick,Elise,Sett,Zed,Pyke,Caitlyn","Sett,Maokai,Naafiri,Taric,Veigar,Chogath,Rakan,Sejuani"
NA1_5380352047,"Cassiopeia,RekSai,Sylas,Aphelios,Ivern","Jayce,Ekko,Zed,Sivir,Nautilus"
NA1_5377366559,"Karma,Sylas,Brand,Teemo,Alistar","Volibear,Akali,Jhin,Warwick,Shaco"
NA1_5378408509,"Blitzcrank,Briar,TwistedFate,Alistar,Lucian,Nunu,Annie,Yone","Akshan,Fizz,Karthus,Rell,Nidalee,Kindred,Nami,Zilean"
NA1_5380100942,"Ziggs,Yone,Nasus,Yasuo,Yuumi,Belveth,Blitzcrank,AurelionSol","Hwei,Heimerdinger,Veigar,Gangplank,Caitlyn,Renata,Ivern,Talon"
NA1_5373176538,"Ambessa,Volibear,Lux,Zeri,Blitzcrank","Poppy,Viego,Aurora,Smolder,Xerath"
NA1_5355747828,"Singed,Morgana,Lissandra,Ezreal,Alistar","Rumble,Qiyana,Xerath,MissFortune,Zilean"
NA1_5371310530,"Ambessa,Talon,Hwei,Ashe,Janna","DrMundo,Viego,Vex,Smolder,Bard"
NA1_5376746492,"JarvanIV,Gragas,Milio,Sivir,DrMundo","Kennen,Blitzcrank,Nautilus,Jhin,Nidalee"
NA1_5380193585,"Garen,Darius,Morgana,Ashe,Blitzcrank","Nasus,Kayn,Aurora,Jhin,Mel"
NA1_5380325669,"Aatrox,Sylas,Malphite,Ezreal,Janna","Vayne,Graves,Yasuo,Brand,Pantheon"
NA1_5351009829,"Renekton,Graves,Smolder,Viktor,Nautilus","Gnar,FiddleSticks,Sylas,Jinx,Karma"
NA1_5377831622,"Xerath,Jhin,Gangplank,Sona,Rakan","Twitch,Zed,Chogath,Ashe,JarvanIV"
NA1_5357095887,"DrMundo,Viego,Vladimir,Lucian,Leona","Vayne,Sylas,Yone,Zyra,Taric"
NA1_5378782182,"Kayle,Sylas,Qiyana,Smolder,Braum","Heimerdinger,Tryndamere,Tristana,Jinx,Thresh"
NA1_5376254649,"Rumble,Belveth,Ahri,Twitch,Nautilus","Garen,MonkeyKing,Annie,Xayah,Brand"
NA1_5355467416,"Gragas,MonkeyKing,Leblanc,Twitch,Maokai","Singed,Sylas,Anivia,Varus,Lulu"
NA1_5360514658,"Poppy,Diana,Veigar,Corki,Braum","Yasuo,Zed,Mel,Twitch,Alistar"
NA1_5364746397,"Sion,Graves,Quinn,Ziggs,Nautilus","Aatrox,Qiyana,Zilean,Zeri,Annie"
NA1_5366986516,"Warwick,Trundle,Ahri,Kaisa,Bard","Gragas,LeeSin,Syndra,Aphelios,Thresh"
NA1_5378991658,"Jayce,Xerath,Thresh,Taliyah,Singed,Sona,Yunara,Caitlyn","Lucian,Rumble,Ornn,Yasuo,Malphite,Hecarim,Chogath,Ahri"
NA1_5364677163,"TahmKench,Nidalee,Irelia,Lucian,Sona","Malphite,Ekko,Lux,Draven,Rell"
NA1_5378586006,"Katarina,Talon,Akali,Draven,Nautilus","Irelia,LeeSin,Syndra,Veigar,Nami"
NA1_5360784534,"Shen,Volibear,Yone,MissFortune,Janna","Fiora,Jax,Azir,Jinx,Nautilus"
NA1_5364018733,"Syndra,Janna,Maokai,MasterYi,Caitlyn","Chogath,Bard,Viktor,Rammus,Kindred"
NA1_5367867855,"Volibear,Graves,Morgana,Smolder,Senna","Kayle,Hecarim,Syndra,Draven,Nautilus"
NA1_5358998437,"Gnar,Udyr,Ryze,Ezreal,Sona","Shen,RekSai,Fizz,Yunara,Thresh"
NA1_5379944283,"Ornn,Khazix,Ziggs,Draven,Nautilus","Singed,Hecarim,Galio,Ashe,Senna"
NA1_5377770942,"Kled,Elise,Zilean,Samira,Rell","Yone,Viego,Annie,Katarina,Swain"
NA1_5373089301,"Aurora,Graves,Vex,Sivir,Lulu","Aatrox,LeeSin,Ekko,Smolder,Blitzcrank"
NA1_5380126534,"Mordekaiser,Rengar,Hwei,Jhin,Velkoz","Azir,LeeSin,Yasuo,Kaisa,Rell"
NA1_5372881043,"Kayn,Mordekaiser,Ambessa,KSante,Diana,Nautilus,Senna,Graves","Ashe,AurelionSol,Leona,Fiora,Trundle,Seraphine,XinZhao,Garen"
NA1_5379751755,"Gangplank,Amumu,Malzahar,Twitch,Nami","Ornn,Nocturne,Azir,Xayah,Rakan"
NA1_5354930744,"Renekton,Ekko,Syndra,MissFortune,Rell","Yone,Mordekaiser,Seraphine,Zeri,Bard"
NA1_5380159793,"Veigar,Annie,Naafiri,Zed,Kennen,Jayce,Orianna,Elise","Zed,Kled,Zed,Vex,Xayah,Seraphine,Swain,Mordekaiser"
NA1_5380188541,"Aurora,Morgana,Hwei,Kaisa,Senna","Kayn,Zac,Kindred,Vex,Zyra"
NA1_5360728750,"Ambessa,Udyr,Akali,Aphelios,Alistar","Sylas,Rengar,Yone,Yunara,Braum"
NA1_5365091156,"Riven,Ekko,Ahri,Varus,Rakan","Volibear,Hecarim,Zed,Jinx,Karma"
NA1_5372959196,"Nasus,Naafiri,Veigar,Ashe,Bard","Vladimir,Sion,Rumble,Corki,Soraka"
NA1_5371656023,"Illaoi,JarvanIV,Sylas,Aphelios,Zilean","Garen,Viego,Ekko,Zeri,Nautilus"
NA1_5375535782,"Cassiopeia,RekSai,Kassadin,Kaisa,Nami","Aatrox,Sylas,Syndra,Jinx,Pantheon"
NA1_5377330330,"Aphelios,Ekko,Soraka,Yone,Shen","Jayce,Veigar,Yunara,Viego,Cassiopeia"
NA1_5378994457,"Ekko,Senna,Caitlyn,LeeSin,Pyke,MonkeyKing,Ashe,Alistar","Kindred,XinZhao,Veigar,Taliyah,Elise,Ambessa,Brand,Akshan"
NA1_5379626549,"Gnar,Zac,Azir,Twitch,Lulu","Akshan,Volibear,Morgana,Corki,Blitzcrank"
NA1_5361739874,"Poppy,Diana,Taliyah,Kaisa,Blitzcrank","Warwick,Lillia,Galio,Yunara,Thresh"
NA1_5379848703,"XinZhao,Nidalee,Malzahar,Aphelios,Riven","Aatrox,Volibear,Syndra,Kaisa,Blitzcrank"
NA1_5375887489,"Akali,Briar,Urgot,Ashe,Sona","Vladimir,Kayn,Ahri,Varus,Rakan"
NA1_5371165198,"Olaf,Sylas,Hwei,Samira,Lulu","Illaoi,Singed,Ryze,Yasuo,Alistar"
NA1_5374409981,"Renekton,JarvanIV,Taliyah,Ashe,Braum","Nasus,Diana,Yone,Samira,Pyke"
NA1_5347881094,"Gnar,Viego,Vladimir,Swain,Rell","Riven,Qiyana,Azir,Lucian,Nami"
NA1_5379989303,"Urgot,Sylas,Lux,MissFortune,Zyra","Zoe,DrMundo,Zed,Jhin,Seraphine"
NA1_5379179668,"Vladimir,Amumu,Vex,Ezreal,Senna","Rumble,Mordekaiser,Yone,Ashe,Varus"
NA1_5379542874,"XinZhao,Kindred,Kayle,Aatrox,Jax,Milio,Bard,Blitzcrank","Warwick,Aatrox,Pantheon,Kindred,Poppy,Rammus,Caitlyn,Cassiopeia"
NA1_5376653329,"Ashe,Akshan,MonkeyKing,Sivir,Sett,Malzahar,Naafiri,Morgana","Sona,Illaoi,Morgana,Nilah,MonkeyKing,Rumble,Irelia,Talon"
NA1_5370301201,"Camille,Nautilus,Yasuo,Ziggs,Zyra","Mordekaiser,Yunara,Smolder,Seraphine,Soraka"
NA1_5364780585,"Kennen,Volibear,Ryze,Aphelios,Rell","Darius,Sylas,Veigar,Yunara,Yuumi"
NA1_5374372941,"Shen,Taric,Katarina,Aphelios,Thresh","Jax,Shaco,Galio,Ashe,Karma"
NA1_5369471455,"Quinn,Khazix,Syndra,KogMaw,Milio","Shen,Talon,Zed,AurelionSol,Hwei"
NA1_5374119234,"Sett,Kindred,Annie,Kaisa,Poppy","Teemo,Qiyana,Viktor,Draven,Nautilus"
NA1_5379214210,"Rumble,Trundle,Syndra,Lucian,Milio","Poppy,Diana,Lux,Ashe,Braum"
NA1_5367298877,"Ambessa,Hecarim,Akali,Hwei,Thresh","Sett,Gragas,Jayce,Ashe,Sona"
NA1_5377880929,"Milio,Yunara,Gragas,Thresh,Mel,Ashe,Jinx,Gragas","Sona,Fizz,Diana,Senna,Singed,Morgana,Yone,MissFortune"
NA1_5350110682,"Riven,Nidalee,Qiyana,Lux,Senna","Singed,Briar,Taliyah,Sivir,Braum"
NA1_5369459203,"Kayle,Yorick,Veigar,Jhin,Teemo","LeeSin,Belveth,Leblanc,Ezreal,Yuumi"
NA1_5364012495,"Karma,Chogath,Velkoz,Trundle,Aphelios","Caitlyn,Gragas,Brand,Sylas,Volibear"
NA1_5380165725,"Renekton,Nidalee,Leblanc,Xayah,Shen","Gangplank,Talon,Lissandra,Aphelios,Lulu"
NA1_5378411525,"Aatrox,Shaco,Syndra,Tristana,Rell","Jayce,Shyvana,Malzahar,MissFortune,FiddleSticks"
NA1_5355148268,"Sion,Kayn,Akali,AurelionSol,Bard","Jax,Sylas,Qiyana,Hwei,Soraka"
NA1_5355504251,"Yorick,Amumu,Yasuo,Smolder,Thresh","Volibear,Rengar,Orianna,Jhin,Anivia"
NA1_5377908530,"Qiyana,Zeri,KogMaw,Yasuo,Seraphine,Morgana,Zac,Heimerdinger","Jhin,Lux,Lulu,Vladimir,Lux,Viego,Sejuani,Zoe"
NA1_5379271522,"Caitlyn,Zac,Ekko,Smolder,Neeko,Lucian,Fiora,Ivern","Volibear,Varus,RekSai,Urgot,Ambessa,Swain,Annie,Caitlyn"
NA1_5373815000,"Malzahar,RekSai,Zed,Tristana,Elise","Olaf,MasterYi,Lux,Senna,Pantheon"
NA1_5349342253,"Mordekaiser,Viego,Sylas,Corki,Rell","Akali,Nocturne,Viktor,Jhin,FiddleSticks"
NA1_5377932305,"Shaco,Katarina,Udyr,Mel,Ryze,Hecarim,Sett,Alistar","Ornn,Blitzcrank,Gwen,Jax,Yasuo,Kalista,Kennen,Twitch"
NA1_5359833631,"Chogath,Taliyah,Annie,Jhin,Karma","Kled,JarvanIV,Zoe,Jinx,Lulu"
NA1_5376496677,"Ornn,Udyr,Ziggs,Samira,Rell","Trundle,Zed,Taliyah,Sivir,Nautilus"
NA1_5379832621,"Lucian,Illaoi,Smolder,Zilean,Soraka","TahmKench,Camille,Zyra,Blitzcrank,Leblanc"
NA1_5374098123,"Ambessa,Nautilus,Veigar,Varus,Leona","Irelia,Rengar,Zed,Gwen,Alistar"
NA1_5378407917,"Gnar,Hecarim,Morgana,Senna,Nautilus","Jayce,Graves,Syndra,Aphelios,Karma"
NA1_5372591557,"Swain,Zoe,Diana,Velkoz,Garen,Akali,Gwen,Mordekaiser","Neeko,Graves,Ryze,Seraphine,Yasuo,Malphite,Bard,Ambessa"
NA1_5357915680,"Teemo,Volibear,Leblanc,Yunara,Nautilus","Urgot,Karthus,Viego,Vayne,Thresh"
NA1_5377363905,"Gwen,Brand,Sett,Senna,Nami","Ekko,Velkoz,Sylas,Skarner,Samira"
NA1_5380185556,"Illaoi,JarvanIV,Syndra,Caitlyn,Janna","Darius,Diana,Zed,Twitch,Pyke"
NA1_5380295326,"Jax,Viego,Mel,Jinx,Nami","Jayce,Volibear,Smolder,Morgana,Brand"
NA1_5379242353,"Gangplank,Viego,Swain,Nilah,Lulu","Sion,MonkeyKing,Sylas,Samira,Pyke"
NA1_5375755585,"Belveth,Akshan,Pantheon,Pyke,TwistedFate,Garen,Sylas,Karma","Heimerdinger,Mordekaiser,Nunu,Zilean,Singed,Smolder,Diana,Akshan"
NA1_5344832583,,"Ornn,LeeSin,Talon,Seraphine,Senna,KSante,Kindred,Galio,Ezreal,Nami"
NA1_5377335225,"Fiora,Ekko,Zed,KogMaw,Thresh","Aatrox,Rengar,Syndra,Lucian,Milio"
NA1_5380168535,"Viktor,JarvanIV,Tryndamere,Aphelios,Pyke","Malphite,MonkeyKing,Mel,Samira,Pantheon"
NA1_5375169389,"Ambessa,MonkeyKing,Leblanc,Ashe,Milio","Quinn,Khazix,Morgana,Caitlyn,Nautilus"
NA1_5379528634,"Swain,Riven,Diana,Yunara,Ezreal,Malphite,Tristana,JarvanIV","Yone,Heimerdinger,Ashe,Jinx,Warwick,Fiora,Graves,AurelionSol"
NA1_5357931247,"Aurora,Tryndamere,Tristana,Smolder,Soraka","Jax,Nautilus,Ekko,Senna,Alistar"
NA1_5379284823,"Ekko,Ziggs,Samira,Ahri,Ezreal","Nidalee,Yunara,Kassadin,Seraphine,Sylas"
NA1_5378615356,"Sion,Viego,Diana,Mel,Pyke","Camille,Teemo,Orianna,Ashe,Leona"
NA1_5369762771,"Yone,Lillia,Irelia,Smolder,Bard","Chogath,Sylas,Akshan,Kalista,Rakan"
NA1_5369277349,"Gwen,JarvanIV,Malzahar,Yunara,Soraka","Mordekaiser,Shaco,Yasuo,Zeri,Pantheon"
NA1_5379183502,"Kaisa,Thresh,Veigar,Riven,Swain,Vex,Zoe,Ashe","Belveth,Belveth,XinZhao,Ornn,Katarina,Darius,Janna,Gnar"
NA1_5357908522,"Yorick,Kayn,Yasuo,Brand,Blitzcrank","Fiora,Zed,Seraphine,Sivir,Alistar"
NA1_5363068607,"Aurora,DrMundo,TwistedFate,Tristana,Elise","KSante,Graves,Taliyah,Aphelios,Braum"
NA1_5371078234,"Vayne,TahmKench,Vex,Caitlyn,Gangplank","MonkeyKing,Mel,Xerath,Varus,Vi"
NA1_5379908670,"Gangplank,MonkeyKing,Twitch,Hwei,Nami","Yone,JarvanIV,Orianna,Lucian,Neeko"
NA1_5371106530,"Yone,Graves,Morgana,KogMaw,Sona","Fiora,Amumu,Hwei,Jinx,Seraphine"
NA1_5355717283,"Swain,JarvanIV,Orianna,MissFortune,Rell","Gragas,Kindred,Diana,Jinx,Thresh"
NA1_5362469009,"Ryze,Briar,Xerath,Vayne,Maokai","Lucian,XinZhao,Jayce,Mel,Elise"
NA1_5380352065,"Riven,Lillia,Swain,Aphelios,Thresh","Anivia,Pantheon,Lux,MissFortune,Soraka"
NA1_5374904032,"Kled,Singed,Yasuo,Jhin,Velkoz","Warwick,XinZhao,Yone,Brand,Mel"
NA1_5360715224,"Gwen,Rengar,Naafiri,Lucian,Sona","Ornn,Hecarim,Diana,Smolder,Fiora"
NA1_5377731596,"Gragas,Nasus,Brand,Sona,Graves","Milio,Zyra,Jinx,Volibear,Ezreal"
NA1_5350850913,"Illaoi,Viego,Ziggs,Nilah,Rakan","Vayne,Graves,Ryze,Jinx,Thresh"
NA1_5334987957,"Zoe,Elise,Syndra,Jhin,Pyke","Renekton,Nidalee,Aurora,Caitlyn,Braum"
NA1_5348536623,"Irelia,Brand,Annie,Varus,Rell","Ambessa,Viego,Azir,Corki,Nami"
NA1_5379172741,"TahmKench,Nunu,Taliyah,Tristana,Lulu","Tryndamere,Diana,Yasuo,Kaisa,Nautilus"
NA1_5379377817,"Caitlyn,KSante,MasterYi,Mel,Xerath,Mel,XinZhao,Veigar","Renata,Darius,TwistedFate,KSante,Teemo,Akshan,Yunara,Ivern"
NA1_5373534660,"Lissandra,Volibear,Yone,Samira,Zyra","Aatrox,Rengar,Zoe,Yunara,Rakan"
NA1_5375483011,"Yone,MonkeyKing,Zoe,Draven,FiddleSticks","Jax,Volibear,Viego,Kaisa,Nautilus"
NA1_5328798420,"Morgana,FiddleSticks,Kennen,Veigar,Shen","Thresh,Sivir,AurelionSol,Nidalee,Jax"
NA1_5353393000,"DrMundo,Elise,Jayce,Yasuo,Chogath","Volibear,Nocturne,Pantheon,Corki,Blitzcrank"
NA1_5364491432,"Renekton,JarvanIV,Chogath,Jhin,Morgana","Shen,Sylas,Garen,Yasuo,Alistar"
NA1_5361448839,"Sett,JarvanIV,Leblanc,Kaisa,Pyke","Irelia,Rengar,Veigar,Ziggs,Leona"
NA1_5363025826,"Mordekaiser,XinZhao,Jayce,Lucian,Morgana","Nasus,Viego,Aurora,Ashe,Sona"
NA1_5364568987,"Yunara,XinZhao,Pantheon,Brand,Jax,Yuumi,Samira,Thresh","TwistedFate,Galio,TwistedFate,Nasus,Gnar,Ashe,Soraka,Darius"
NA1_5373870054,"Caitlyn,Zac,AurelionSol,Vayne,Katarina,Vladimir,Naafiri,Quinn","Soraka,Naafiri,Annie,Nasus,Shen,Yorick,Zilean,Nami"
NA1_5379642882,"Qiyana,Kayle,Nidalee,Karthus,Twitch","LeeSin,Sett,Jinx,Ahri,Malzahar"
NA1_5378544090,"Tryndamere,Rengar,Rumble,Yone,Jhin","Leblanc,Kassadin,Aurora,Nocturne,Lucian"
NA1_5379149788,"Akali,Viego,Fizz,Jinx,Soraka","Teemo,Briar,Anivia,Jhin,Senna"
NA1_5349313011,"Ambessa,Diana,Azir,Yunara,Braum","Renekton,LeeSin,Vladimir,Caitlyn,Lulu"
NA1_5349461490,"Camille,Ivern,Ekko,Zeri,Soraka","Gwen,JarvanIV,Hwei,Ashe,Yuumi"
NA1_5379521269,"Ziggs,Yorick,Sion,Veigar,Karthus,Shyvana,Sivir,Yasuo","Ivern,KSante,Braum,Katarina,Alistar,Jhin,Sett,Yunara"
NA1_5355058588,"Aatrox,Maokai,Yasuo,Kaisa,Alistar","Sett,Ekko,Jayce,Samira,Gragas"
NA1_5360680088,"Briar,MasterYi,Kayle,MissFortune,Rell","Fiora,Talon,Rumble,Mel,Senna"
NA1_5370883423,"Swain,Graves,Orianna,Lucian,Bard","Malphite,Sylas,Sejuani,Jinx,Morgana"
NA1_5379034508,"Shaco,Ivern,Yasuo,Ashe,Thresh","Fiora,LeeSin,Zed,Syndra,Pyke"
NA1_5372352548,"Riven,JarvanIV,Akali,Xayah,Bard","Yone,Qiyana,Lissandra,Jinx,Milio"
NA1_5378949794,"Jhin,Hwei,Qiyana,Ezreal,Gangplank,Fiora,Garen,Chogath","Zac,Vayne,Olaf,Bard,Diana,Teemo,TahmKench,MasterYi"
NA1_5357964386,"Aatrox,Sylas,Zed,Yunara,Braum","Pantheon,Kayn,Galio,Jinx,Amumu"
NA1_5376477309,"Sylas,Blitzcrank,Ornn,Senna,Jhin","DrMundo,Zeri,Caitlyn,Gwen,Kaisa"
NA1_5351227821,"Anivia,Talon,Akali,Yunara,Lulu","Teemo,Darius,Ezreal,Lucian,Nami"
NA1_5371835788,"Teemo,RekSai,Anivia,Lucian,Lulu","Morgana,Belveth,Malzahar,Sivir,Blitzcrank"
NA1_5378092787,"KogMaw,Nautilus,Kaisa,Diana,Azir,Chogath,Milio,Tristana","Corki,Illaoi,Poppy,Poppy,Bard,Graves,Xayah,Briar"
NA1_5377973388,"Sett,Brand,Akshan,Jhin,Neeko","Ambessa,Shaco,Syndra,Yunara,Leona"
NA1_5350062022,"Fiora,Pantheon,Anivia,Lux,Senna","Poppy,Hecarim,Leblanc,Caitlyn,Janna"
NA1_5342504050,"Warwick,Talon,Syndra,Caitlyn,Milio","DrMundo,Ekko,Akali,Tristana,Rakan"
NA1_5364319302,"Yone,Morgana,Karma,Varus,Braum","Jax,Talon,Orianna,Zeri,Sion"
NA1_5377955343,"Gragas,JarvanIV,Annie,Seraphine,Lulu","Riven,Briar,Samira,Tristana,Yuumi"
NA1_5346385361,"Tryndamere,Udyr,Yasuo,Nilah,Nami","Mordekaiser,Viego,Mel,Caitlyn,Soraka"
NA1_5376390195,"Renekton,Talon,Naafiri,Kaisa,Pyke","Nasus,FiddleSticks,Morgana,Lucian,Milio"
NA1_5367081837,"Sion,Diana,Yasuo,Caitlyn,Morgana","Sett,Nocturne,Syndra,Jinx,Thresh"
NA1_5359371540,"Sion,Qiyana,Akali,Kaisa,Maokai","Karthus,Viego,Annie,Ashe,Nautilus"
NA1_5379788485,"Urgot,Poppy,Mel,Jhin,Nami","Riven,Qiyana,Sylas,Aphelios,Janna"
NA1_5372172563,"Pantheon,JarvanIV,Sion,Zyra,Zoe","Darius,Vi,Rumble,Kaisa,Nautilus"
NA1_5377563214,"Milio,Darius,LeeSin,Zac,Lillia,Naafiri,Rell,Samira","XinZhao,Nidalee,Milio,Blitzcrank,Yasuo,Yuumi,Camille,Ahri"
NA1_5374380880,"Vladimir,Shaco,Sylas,Smolder,Seraphine","Urgot,Tryndamere,Katarina,Kaisa,Alistar"
NA1_5350810435,"Renekton,Belveth,Olaf,Kaisa,Lux","Akali,Viego,Yasuo,KogMaw,Taric"
NA1_5379420387,"Vladimir,DrMundo,Cassiopeia,Ezreal,Karma","Nasus,Kayn,Lux,Kaisa,Nautilus"
NA1_5372573305,"Rumble,Volibear,Akali,Jhin,Alistar","Ornn,Khazix,Kayle,Varus,Lux"
NA1_5332751152,"Garen,RekSai,Vladimir,Hwei,Nautilus","Singed,Talon,Kassadin,Jinx,Braum"
NA1_5380384536,"Chogath,Twitch,Kayle,Ekko,Jayce","Morgana,Renekton,Khazix,Ashe,Yuumi"
NA1_5367889762,"Gangplank,MasterYi,Quinn,Ziggs,Bard","Darius,Khazix,Aurora,Jinx,Alistar"
NA1_5361601952,"Rumble,Qiyana,TwistedFate,Tristana,Janna","Udyr,Rengar,Syndra,Senna,Nami"
NA1_5370587212,"Orianna,Nami,Nautilus,Kaisa,Gragas","Vi,Cassiopeia,Naafiri,Malzahar,Shaco"
NA1_5375887021,"Alistar,Kennen,Diana,Ahri,Sivir","Thresh,Jayce,Morgana,Xayah,Orianna"
NA1_5367528524,"Shen,Graves,Viktor,Kaisa,Braum","Fiora,Sylas,Yone,Lucian,Pyke"
NA1_5376846810,"Chogath,XinZhao,Akali,Tristana,Janna","Vladimir,Sylas,Qiyana,Smolder,Annie"
NA1_5378298997,"Shaco,Gragas,Mordekaiser,Rengar,XinZhao,Malphite,Olaf,Sion","Shyvana,Darius,Ashe,Zed,Kassadin,TwistedFate,Shen,Bard"
NA1_5365773578,"Pantheon,Amumu,Zoe,Tristana,Ashe","Yone,Zac,Sylas,Lux,Zyra"
